status,seg,mask,target,out_seg,out_mask,candidate_angle_degrees,candidate_to_target_rotation_degrees,final_rotation_degrees,scale_applied,translation_x_applied,translation_y_applied,matches,inliers,inlier_ratio,mean_inlier_score,reason
ok,ducret-autun-t2-cut/seg/log64.jpg,ducret-autun-t2-cut/masks/log64.png,ducret-autun-t1/log64.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log64.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log64.png,135.0,137.09224451317448,-87.90775548682554,0.7947942101723287,3661.5119612413323,-322.4452496546819,1403,500,0.3563791874554526,0.9388765692710876,
ok,ducret-autun-t2-cut/seg/log65.jpg,ducret-autun-t2-cut/masks/log65.png,ducret-autun-t1/log65.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log65.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log65.png,0.0,0.8863053607876006,0.8863053607876006,1.0632322994036005,-547.2845327222924,-291.3219452408439,1327,290,0.2185380557648832,0.9083025455474854,
ok,ducret-autun-t2-cut/seg/log69.jpg,ducret-autun-t2-cut/masks/log69.png,ducret-autun-t1/log69.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log69.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log69.png,45.0,-41.4753369205419,3.5246630794581018,1.166076082364946,-767.3361347233513,-188.02335488556037,1322,439,0.3320726172465961,0.8371177911758423,
ok,ducret-autun-t2-cut/seg/log7.jpg,ducret-autun-t2-cut/masks/log7.png,ducret-autun-t1/log7.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log7.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log7.png,270.0,1.1888152097212694,-88.81118479027874,1.077971974240359,4503.180129513153,-699.5378208901986,1476,463,0.3136856368563686,0.9448258876800537,
ok,ducret-autun-t2-cut/seg/log70.jpg,ducret-autun-t2-cut/masks/log70.png,ducret-autun-t1/log70.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log70.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log70.png,0.0,3.5338532318805145,3.5338532318805145,1.0403348906501269,-64.44209570079329,754.66926588085,1248,266,0.21314102564102563,0.8751201033592224,
ok,ducret-autun-t2-cut/seg/log71.jpg,ducret-autun-t2-cut/masks/log71.png,ducret-autun-t1/log71.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log71.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log71.png,135.0,-35.46895949135544,99.53104050864457,0.8460883564196555,1997.5181568029632,4089.3999373914994,1397,267,0.19112383679312814,0.8675504326820374,
ok,ducret-autun-t2-cut/seg/log72.jpg,ducret-autun-t2-cut/masks/log72.png,ducret-autun-t1/log72.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log72.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log72.png,270.0,13.734451271002554,-76.26554872899746,1.0112799221405997,3958.964395221503,-929.1599323033854,1466,362,0.24693042291950887,0.9548732042312622,
ok,ducret-autun-t2-cut/seg/log73.jpg,ducret-autun-t2-cut/masks/log73.png,ducret-autun-t1/log73.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log73.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log73.png,225.0,39.588443637805675,-95.41155636219433,1.0749575948848151,4310.043542799667,-466.8725149216382,1294,459,0.3547140649149923,0.8324337005615234,
ok,ducret-autun-t2-cut/seg/log74.jpg,ducret-autun-t2-cut/masks/log74.png,ducret-autun-t1/log74.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log74.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log74.png,90.0,-77.05720897844476,12.942791021555234,1.0147433644573707,-1127.1580430341396,849.0515491207586,1356,177,0.13053097345132744,0.8497386574745178,
ok,ducret-autun-t2-cut/seg/log75.jpg,ducret-autun-t2-cut/masks/log75.png,ducret-autun-t1/log75.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log75.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log75.png,270.0,88.59636150949086,-1.4036384905091512,1.0752757036433096,330.73111680696525,-304.87166964834523,1337,566,0.42333582647718776,0.8007440567016602,
ok,ducret-autun-t2-cut/seg/log76.jpg,ducret-autun-t2-cut/masks/log76.png,ducret-autun-t1/log76.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log76.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log76.png,270.0,-0.9431323610333373,-90.94313236103335,1.0606738372688047,4850.12543589262,-291.7334025031141,1446,370,0.25587828492392806,0.9291956424713135,
ok,ducret-autun-t2-cut/seg/log77.jpg,ducret-autun-t2-cut/masks/log77.png,ducret-autun-t1/log77.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log77.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log77.png,90.0,-90.17830601305148,-0.17830601305147556,1.3269536131796147,-983.3452446543743,-1021.2321111590691,1361,516,0.37913299044819987,0.7799139618873596,
ok,ducret-autun-t2-cut/seg/log78.jpg,ducret-autun-t2-cut/masks/log78.png,ducret-autun-t1/log78.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log78.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log78.png,0.0,-87.53621157925537,-87.53621157925537,1.069443645762908,4688.78159547231,-1232.7228970259869,1408,328,0.23295454545454544,0.8221201300621033,
ok,ducret-autun-t2-cut/seg/log79.jpg,ducret-autun-t2-cut/masks/log79.png,ducret-autun-t1/log79.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log79.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log79.png,270.0,88.76227300765127,-1.2377269923487402,0.8724662757372882,888.3377497091542,179.74396125754538,1365,665,0.48717948717948717,0.836633563041687,
ok,ducret-autun-t2-cut/seg/log8.jpg,ducret-autun-t2-cut/masks/log8.png,ducret-autun-t1/log8.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log8.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log8.png,270.0,-1.8438944963009598,-91.84389449630096,0.9574479639494219,4344.30672945659,-389.0877577908859,1303,256,0.19646968534151957,0.947803258895874,
ok,ducret-autun-t2-cut/seg/log80.jpg,ducret-autun-t2-cut/masks/log80.png,ducret-autun-t1/log80.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log80.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log80.png,45.0,47.59928409880876,92.59928409880875,1.3319285320041585,1188.3818878797538,5380.899185657328,1274,269,0.21114599686028257,0.81992506980896,
ok,ducret-autun-t2-cut/seg/log81.jpg,ducret-autun-t2-cut/masks/log81.png,ducret-autun-t1/log81.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log81.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log81.png,45.0,40.42763172336625,85.42763172336625,0.7674703201969073,1069.9852013043999,3504.2460042908083,1418,557,0.3928067700987306,0.9229351878166199,
ok,ducret-autun-t2-cut/seg/log82.jpg,ducret-autun-t2-cut/masks/log82.png,ducret-autun-t1/log82.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log82.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log82.png,0.0,0.5724604114553625,0.5724604114553625,0.7977157442566841,700.6386247117938,780.5748129283493,1412,536,0.37960339943342775,0.9261443614959717,
ok,ducret-autun-t2-cut/seg/log9.jpg,ducret-autun-t2-cut/masks/log9.png,ducret-autun-t1/log9.jpg,ducret-autun-t2-cut-align-full-similarity/seg/log9.jpg,ducret-autun-t2-cut-align-full-similarity/masks/log9.png,270.0,92.9542341508567,2.95423415085669,0.936476448645935,298.91013671457165,579.8950808246809,1398,267,0.19098712446351931,0.853374183177948,
